n60717,33.80144,-118.08208
n60718,33.8029,-118.08096
n60719,33.80298,-118.08086
n60720,33.80241,-118.08162
n60721,33.80309,-118.08131
n60722,33.80061,-118.07185
n60723,33.80113,-118.02831
n60724,33.80179,-118.0283
n60725,33.8015,-118.0829
n60726,33.80029,-118.08397
n60727,33.80084,-118.0836
n60728,33.80104,-118.08359
n60729,33.80186,-118.08376
n60730,33.80205,-118.08376
n60731,33.80225,-118.08368
n60732,33.80255,-118.08342
n60733,33.8027,-118.08334
n60734,33.80289,-118.08336
n60735,33.80016,-118.07185
n60736,33.79961,-118.08408
n60737,33.80023,-118.08327
n60738,33.80052,-118.08292
n60739,33.80075,-118.08266
n60740,33.80049,-118.01105
n60741,33.79944,-118.07185
n60742,33.79887,-118.08527
n60743,33.79857,-118.0854
n60744,33.79947,-118.08481
n60745,33.79829,-118.01106
n60746,33.79918,-118.01106
n60747,33.79707,-118.07185
n60748,33.79764,-118.02838
n60749,33.797,-118.01106
n60750,33.79584,-118.07187
n60751,33.79568,-118.02841
n60752,33.79564,-118.01106
n60753,33.79446,-118.02841
n60754,33.79372,-118.01106
n60755,33.7924,-118.0719
n60756,33.79298,-118.02843
n60757,33.7917,-118.02844
n60758,33.79221,-118.02843
n60759,33.79095,-118.02844
n60760,33.78845,-118.02846
n60761,33.78844,-118.02631
n60762,33.78842,-118.02423
n60763,33.78839,-118.02203
n60764,33.78839,-118.01973
n60765,33.78838,-118.01544
n60766,33.78752,-118.07193
n60767,33.78836,-118.01244
n60768,33.78822,-118.01108
n60769,33.79202,-118.01108
n60770,33.78824,-118.0079
n60771,33.78825,-118.00581
n60772,33.78828,-118.00156
n60773,33.78831,-117.99997
n60774,33.78682,-118.09196
n60775,33.78673,-118.09233
n60776,33.787,-118.09142
n60777,33.78717,-118.09105
n60778,33.78755,-118.0905
n60779,33.78793,-118.09013
n60780,33.78862,-118.08958
n60781,33.78523,-118.09169
n60782,33.78535,-118.09116
n60783,33.78522,-118.09213
n60784,33.78523,-118.09254
n60785,33.78526,-118.09276
n60786,33.78531,-118.09306
n60787,33.78535,-118.09116
n60788,33.78503,-118.09137
n60789,33.78564,-118.01109
n60790,33.78447,-118.07195
n60791,33.78503,-118.07196
n60792,33.7851,-118.01109
n60793,33.78288,-118.09146
n60794,33.78343,-118.09125
n60795,33.78369,-118.09109
n60796,33.78484,-118.09048
n60797,33.78514,-118.0903
n60798,33.78369,-118.09135
n60799,33.78404,-118.09128
n60800,33.78448,-118.09119
n60801,33.7852,-118.09084
n60802,33.78239,-118.03064
n60803,33.78247,-118.03093
n60804,33.78259,-118.03214
n60805,33.78256,-118.03537
n60806,33.78189,-118.02948
n60807,33.78227,-118.03026
n60808,33.78123,-118.0406
n60809,33.78249,-118.03729
n60810,33.78256,-118.03674
n60811,33.78111,-118.04742
n60812,33.78114,-118.0518
n60813,33.78137,-118.02841
n60814,33.7804,-118.09003
n60815,33.78156,-118.09016
n60816,33.78192,-118.09016
n60817,33.78291,-118.09012
n60818,33.78503,-118.0899
n60819,33.78265,-118.09065
n60820,33.78329,-118.0909
n60821,33.78369,-118.09109
n60822,33.78404,-118.09128
n60823,33.78441,-118.09151
n60824,33.78458,-118.09161
n60825,33.7849,-118.09184
n60826,33.78522,-118.09213
n60827,33.78552,-118.09248
n60828,33.78107,-118.04329
n60829,33.78108,-118.04518
n60830,33.78117,-118.02379
n60831,33.78117,-118.02721
n60832,33.78123,-118.02797
n60833,33.78119,-118.02289
n60834,33.78119,-118.02112
n60835,33.78105,-118.01993
n60836,33.78105,-118.01802
n60837,33.78105,-118.01625
n60838,33.78105,-118.01399
n60839,33.78105,-118.0128
n60840,33.78105,-118.0121
n60841,33.78105,-118.01112
n60842,33.78105,-118.00984
n60843,33.78105,-118.0079
n60844,33.78105,-118.00577
n60845,33.78105,-118.00145
n60846,33.7811,-117.99913
n60847,33.77989,-118.09157
n60848,33.7796,-118.09154
n60849,33.78159,-118.09196
n60850,33.78229,-118.09206
n60851,33.78284,-118.09209
n60852,33.78392,-118.09187
n60853,33.7843,-118.09174
n60854,33.78458,-118.09161
n60855,33.78166,-118.09215
n60856,33.78223,-118.09224
n60857,33.7838,-118.09224
n60858,33.78432,-118.09229
n60859,33.78458,-118.09236
n60860,33.78488,-118.09251
n60861,33.78526,-118.09276
n60862,33.78575,-118.09325
n60863,33.77991,-118.01112
n60864,33.77875,-118.06047
n60865,33.78064,-118.0571
n60866,33.78099,-118.05598
n60867,33.78108,-118.05493
n60868,33.77892,-118.01114
n60869,33.77791,-118.07216
n60870,33.77841,-118.07202
n60871,33.7803,-118.07198
n60872,33.77751,-118.0896
n60873,33.77682,-118.08905
n60874,33.77826,-118.09015
n60875,33.7794,-118.09091
n60876,33.78,-118.09125
n60877,33.78041,-118.09145
n60878,33.78145,-118.09174
n60879,33.78197,-118.09181
n60880,33.78253,-118.09183
n60881,33.78329,-118.09177
n60882,33.78372,-118.09171
n60883,33.78407,-118.09158
n60884,33.78441,-118.09151
n60885,33.77773,-118.02002
n60886,33.77986,-118.02
n60887,33.78044,-118.01999
n60888,33.77783,-118.01091
n60889,33.77834,-118.01111
n60890,33.77627,-118.06346
n60891,33.77771,-118.06186
n60892,33.77821,-118.06133
n60893,33.77646,-118.03549
n60894,33.77692,-118.03487
n60895,33.77618,-118.0358
n60896,33.77596,-118.07364
n60897,33.77547,-118.0731
n60898,33.77621,-118.00883
n60899,33.77644,-118.00926
n60900,33.77693,-118.01004
n60901,33.77757,-118.01079
n60902,33.77592,-118.00836
n60903,33.77611,-118.00862
n60904,33.77475,-118.07986
n60905,33.77495,-118.08397
n60906,33.77483,-118.07942
n60907,33.77513,-118.07866
n60908,33.77478,-118.07469
n60909,33.77553,-118.07372
n60910,33.77554,-118.07365
n60911,33.77557,-118.07336
n60912,33.77568,-118.00864
n60913,33.77582,-118.00862
n60914,33.77596,-118.00865
n60915,33.77435,-118.0972
n60916,33.77435,-118.09653
n60917,33.77452,-118.08
n60918,33.77467,-118.08185
n60919,33.77483,-118.08316
n60920,33.77463,-118.07483
n60921,33.77454,-118.07645
n60922,33.77466,-118.07344
n60923,33.77477,-118.0732
n60924,33.7749,-118.07303
n60925,33.77512,-118.07298
n60926,33.77531,-118.07301
n60927,33.77489,-118.03911
n60928,33.77509,-118.04097
n60929,33.7751,-118.04204
n60930,33.77493,-118.04575
n60931,33.77473,-118.04663
n60932,33.77502,-118.04507
n60933,33.77508,-118.04439
n60934,33.77512,-118.04361
n60935,33.77512,-118.04276
n60936,33.77484,-118.03857
n60937,33.77487,-118.03802
n60938,33.77502,-118.03764
n60939,33.77525,-118.03726
n60940,33.77438,-118.0679
n60941,33.77469,-118.07127
n60942,33.77477,-118.07159
n60943,33.77487,-118.07185
n60944,33.77483,-118.03745
n60945,33.77471,-118.03759
n60946,33.77471,-118.03759
n60947,33.7748,-118.03853
n60948,33.77452,-118.03578
n60949,33.77455,-118.03554
n60950,33.77461,-118.03534
n60951,33.77473,-118.03517
n60952,33.77489,-118.03506
n60953,33.77502,-118.03502
n60954,33.77531,-118.03503
n60955,33.77548,-118.03516
n60956,33.77565,-118.03537
n60957,33.77571,-118.0356
n60958,33.77571,-118.03578
n60959,33.7757,-118.03596
n60960,33.77556,-118.03625
n60961,33.77427,-118.0381
n60962,33.77443,-118.03792
n60963,33.77458,-118.03775
n60964,33.7746,-118.03991
n60965,33.77427,-118.0381
n60966,33.77441,-118.03088
n60967,33.77447,-118.03198
n60968,33.77453,-118.03279
n60969,33.77458,-118.03336
n60970,33.77463,-118.03357
n60971,33.77468,-118.03374
n60972,33.77475,-118.0339
n60973,33.77487,-118.03413
n60974,33.7751,-118.03445
n60975,33.77534,-118.03477
n60976,33.7741,-118.04466
n60977,33.77415,-118.04402
n60978,33.77423,-118.04346
n60979,33.77436,-118.04272
n60980,33.77407,-118.04536
n60981,33.77408,-118.04686
n60982,33.77408,-118.04807
n60983,33.77415,-118.04965
n60984,33.77426,-118.0338
n60985,33.77425,-118.03298
n60986,33.77426,-118.03539
n60987,33.77427,-118.03582
n60988,33.77429,-118.03625
n60989,33.77435,-118.03707
n60990,33.77443,-118.03792
n60991,33.77452,-118.039
n60992,33.77431,-118.02031
n60993,33.77481,-118.01004
n60994,33.77438,-118.01245
n60995,33.77496,-118.00955
n60996,33.77521,-118.00917
n60997,33.77429,-118.01357
n60998,33.77435,-118.00734
n60999,33.77461,-118.00737
n61000,33.77502,-118.00757
n61001,33.77553,-118.00798
n61002,33.77435,-118.00734
n61003,33.77458,-118.00836
n61004,33.77464,-118.00935
n61005,33.77461,-118.01039
n61006,33.77394,-118.03849
n61007,33.77412,-118.0204
n61008,33.77411,-118.01408
n61009,33.77415,-118.01315
n61010,33.77422,-118.01239
n61011,33.77419,-118.00734
n61012,33.77438,-118.00839
n61013,33.77419,-118.00734
n61014,33.77448,-118.00917
n61015,33.77451,-118.00975
n61016,33.77443,-118.01073
n61017,33.77391,-118.02679
n61018,33.77394,-118.02898
n61019,33.77386,-118.02055
n61020,33.77412,-118.0204
n61021,33.77431,-118.02031
n61022,33.77487,-118.02016
n61023,33.77589,-118.02
n61024,33.77386,-118.02008
n61025,33.77386,-118.02055
n61026,33.77386,-118.0195
n61027,33.77385,-118.01622
n61028,33.77386,-118.01402
n61029,33.77337,-118.03911
n61030,33.77399,-118.00922
n61031,33.77368,-118.00902
n61032,33.77415,-118.00948
n61033,33.77423,-118.00969
n61034,33.77429,-118.01012
n61035,33.77377,-118.01054
n61036,33.77383,-118.01108
n61037,33.77386,-118.01198
n61038,33.77365,-118.00732
n61039,33.7739,-118.00641
n61040,33.77368,-118.00597
n61041,33.77408,-118.0069
n61042,33.77368,-118.00597
n61043,33.77368,-118.0056
n61044,33.77406,-118.00635
n61045,33.77423,-118.00685
n61046,33.77368,-118.0056
n61047,33.7737,-118.0045
n61048,33.77374,-118.00131
n61049,33.77377,-117.99855
n61050,33.7726,-118.07658
n61051,33.774,-118.07539
n61052,33.77425,-118.07515
n61053,33.77452,-118.07494
n61054,33.77463,-118.07483
n61055,33.77277,-118.03603
n61056,33.77299,-118.03603
n61057,33.77327,-118.03601
n61058,33.77337,-118.03599
n61059,33.77347,-118.03595
n61060,33.77357,-118.03589
n61061,33.7737,-118.03577
n61062,33.77381,-118.03562
n61063,33.77393,-118.03539
n61064,33.77277,-118.03613
n61065,33.77303,-118.0361
n61066,33.77338,-118.03618
n61067,33.77367,-118.03633
n61068,33.77386,-118.03658
n61069,33.77274,-118.03644
n61070,33.77274,-118.03668
n61071,33.77277,-118.03697
n61072,33.77284,-118.03716
n61073,33.77293,-118.03732
n61074,33.77187,-118.07721
n61075,33.7719,-118.07631
n61076,33.77182,-118.07646
n61077,33.77214,-118.07596
n61078,33.77261,-118.07538
n61079,33.77299,-118.07484
n61080,33.77316,-118.07469
n61081,33.77328,-118.07465
n61082,33.77354,-118.07465
n61083,33.7737,-118.07469
n61084,33.77386,-118.07487
n61085,33.77396,-118.07512
n61086,33.774,-118.07539
n61087,33.77426,-118.07803
n61088,33.77182,-118.07658
n61089,33.77185,-118.07668
n61090,33.77196,-118.07678
n61091,33.77206,-118.07681
n61092,33.77219,-118.07681
n61093,33.77177,-118.07663
n61094,33.77179,-118.07675
n61095,33.77171,-118.077
n61096,33.77167,-118.07681
n61097,33.77165,-118.07661
n61098,33.77168,-118.07643
n61099,33.77182,-118.07616
n61100,33.77197,-118.07593
n61101,33.77364,-118.07387
n61102,33.77386,-118.0735
n61103,33.77402,-118.07317
n61104,33.77419,-118.0713
n61105,33.77248,-118.03843
n61106,33.77186,-118.03755
n61107,33.77307,-118.03941
n61108,33.77311,-118.03946
n61109,33.77336,-118.03989
n61110,33.77353,-118.04022
n61111,33.77361,-118.04041
n61112,33.77366,-118.0406
n61113,33.77367,-118.04079
n61114,33.77363,-118.04098
n61115,33.77355,-118.04114
n61116,33.77343,-118.04127
n61117,33.77328,-118.04136
n61118,33.77312,-118.0414
n61119,33.77295,-118.04137
n61120,33.7728,-118.04129
n61121,33.77267,-118.04115
n61122,33.77258,-118.04099
n61123,33.77253,-118.0408
n61124,33.77252,-118.0406
n61125,33.77255,-118.0404
n61126,33.77262,-118.04022
n61127,33.77277,-118.04001
n61128,33.77321,-118.03932
n61129,33.77311,-118.03946
n61130,33.77272,-118.00418
n61131,33.77235,-118.00339
n61132,33.77345,-118.00618
n61133,33.77354,-118.00647
n61134,33.77187,-118.02438
n61135,33.77213,-118.02391
n61136,33.77223,-118.02368
n61137,33.77275,-118.02209
n61138,33.77287,-118.02177
n61139,33.77321,-118.02122
n61140,33.77348,-118.02089
n61141,33.77364,-118.02074
n61142,33.77184,-118.00729
n61143,33.77295,-118.00732
n61144,33.77185,-118.0015
n61145,33.77246,-118.00279
n61146,33.7731,-118.00389
n61147,33.77344,-118.00435
n61148,33.77351,-118.00441
n61149,33.771,-118.0417
n61150,33.77307,-118.03941
n61151,33.77319,-118.03929
n61152,33.77159,-118.04132
n61153,33.77188,-118.04121
n61154,33.772,-118.04121
n61155,33.77316,-118.0415
n61156,33.77342,-118.04161
n61157,33.77364,-118.04176
n61158,33.7738,-118.04196
n61159,33.77391,-118.04213
n61160,33.77135,-118.00728
n61161,33.7711,-118.00728
n61162,33.77061,-118.02547
n61163,33.77104,-118.02519
n61164,33.77158,-118.02475
n61165,33.77037,-118.04213
n61166,33.76934,-118.03413
n61167,33.77028,-118.03508
n61168,33.7708,-118.03563
n61169,33.7709,-118.03574
n61170,33.77112,-118.03591
n61171,33.77123,-118.03597
n61172,33.77135,-118.03602
n61173,33.77156,-118.03605
n61174,33.76845,-118.02559
n61175,33.76994,-118.02557
n61176,33.76762,-118.07758
n61177,33.7708,-118.07756
n61178,33.77126,-118.0775
n61179,33.7684,-118.00723
n61180,33.7672,-118.07758
n61181,33.76814,-118.00723
n61182,33.76701,-118.04254
n61183,33.76866,-118.04251
n61184,33.76947,-118.04234
n61185,33.76633,-118.0072
n61186,33.76454,-118.00717
n61187,33.76332,-118.02533
n61188,33.76382,-118.02556
n61189,33.76427,-118.02565
n61190,33.76227,-118.07765
n61191,33.7652,-118.07764
n61192,33.76318,-118.00714
n61193,33.76266,-118.04254
n61194,33.76266,-118.00714
n61195,33.76227,-118.02635
n61196,33.76199,-118.02602
n61197,33.76324,-118.0274
n61198,33.76398,-118.02814
n61199,33.76128,-118.02466
n61200,33.76184,-118.02466
n61201,33.76239,-118.02484
n61202,33.76048,-118.04256
n61203,33.76089,-118.00713
n61204,33.75977,-118.0246
n61205,33.76077,-118.02464
n61206,33.76102,-118.02464
n61207,33.75977,-118.02492
n61208,33.75981,-118.02501
n61209,33.76001,-118.02507
n61210,33.7608,-118.02507
n61211,33.76096,-118.0251
n61212,33.76106,-118.02516
n61213,33.75941,-118.04335
n61214,33.75941,-118.04312
n61215,33.75941,-118.04288
n61216,33.75941,-118.04256
n61217,33.75941,-118.03926
n61218,33.75938,-118.03601
n61219,33.75932,-118.03328
n61220,33.75938,-118.03372
n61221,33.75932,-118.0204
n61222,33.75952,-118.02066
n61223,33.75984,-118.02098
n61224,33.75995,-118.02119
n61225,33.76007,-118.02188
n61226,33.7601,-118.02225
n61227,33.76019,-118.02284
n61228,33.76025,-118.02301
n61229,33.76128,-118.02466
n61230,33.75914,-118.03165
n61231,33.75894,-118.02992
n61232,33.75894,-118.02896
n61233,33.75894,-118.02786
n61234,33.75894,-118.02675
n61235,33.75894,-118.02571
n61236,33.75894,-118.02458
n61237,33.75894,-118.0242
n61238,33.75896,-118.02374
n61239,33.75906,-118.01587
n61240,33.75906,-118.01471
n61241,33.75894,-118.02243
n61242,33.75896,-118.02208
n61243,33.759,-118.01872
n61244,33.75894,-118.02147
n61245,33.75902,-118.02159
n61246,33.75902,-118.02159
n61247,33.75923,-118.02187
n61248,33.75938,-118.02194
n61249,33.75955,-118.02196
n61250,33.75974,-118.02182
n61251,33.7598,-118.02173
n61252,33.75984,-118.02156
n61253,33.75986,-118.02139
n61254,33.75981,-118.02126
n61255,33.7597,-118.02107
n61256,33.75958,-118.02101
n61257,33.75945,-118.02097
n61258,33.75932,-118.02101
n61259,33.75919,-118.02112
n61260,33.75906,-118.02133
n61261,33.75897,-118.02177
n61262,33.75896,-118.02187
n61263,33.75899,-118.01915
n61264,33.75899,-118.01945
n61265,33.75906,-118.01997
n61266,33.75919,-118.02023
n61267,33.75897,-118.02031
n61268,33.75909,-118.02031
n61269,33.75894,-118.02147
n61270,33.75896,-118.02176
n61271,33.75912,-118.00711
n61272,33.75911,-118.00847
n61273,33.75912,-118.00615
n61274,33.7589,-118.02237
n61275,33.75896,-118.02208
n61276,33.75874,-118.02275
n61277,33.7589,-118.02237
n61278,33.75864,-118.02289
n61279,33.75842,-118.02301
n61280,33.75827,-118.02299
n61281,33.75813,-118.02292
n61282,33.75803,-118.02278
n61283,33.75798,-118.02263
n61284,33.75797,-118.02248
n61285,33.75803,-118.02222
n61286,33.7581,-118.02208
n61287,33.75826,-118.02197
n61288,33.75845,-118.02197
n61289,33.75865,-118.02208
n61290,33.75894,-118.02243
n61291,33.76077,-118.02464
n61292,33.75912,-118.00514
n61293,33.75912,-118.0049
n61294,33.75914,-118.00421
n61295,33.75916,-118.00322
n61296,33.75916,-118.00275
n61297,33.75916,-118.00131
n61298,33.75919,-118.0009
n61299,33.75919,-118.0005
n61300,33.7588,-118.02374
n61301,33.75854,-118.02362
n61302,33.75879,-118.02394
n61303,33.75844,-118.03024
n61304,33.75868,-118.02995
n61305,33.75806,-118.02455
n61306,33.75766,-118.03133
n61307,33.75728,-118.0071
n61308,33.7569,-118.03239
n61309,33.7565,-118.04254
n61310,33.75656,-118.02449
n61311,33.75629,-118.04254
n61312,33.75757,-118.02084
n61313,33.75661,-118.01927
n61314,33.75769,-118.02127
n61315,33.75775,-118.02216
n61316,33.75786,-118.02281
n61317,33.75795,-118.02303
n61318,33.75818,-118.0233
n61319,33.7563,-118.0332
n61320,33.75645,-118.03302
n61321,33.75626,-118.00708
n61322,33.75598,-118.01796
n61323,33.75677,-118.01871
n61324,33.75706,-118.01891
n61325,33.75731,-118.01901
n61326,33.75781,-118.01912
n61327,33.75583,-118.02449
n61328,33.75542,-118.00708
n61329,33.75491,-118.03514
n61330,33.75444,-118.04253
n61331,33.75441,-118.01627
n61332,33.75424,-118.02449
n61333,33.75536,-118.02449
n61334,33.75365,-118.00705
n61335,33.75346,-118.01512
n61336,33.75308,-118.03772
n61337,33.75241,-118.04251
n61338,33.75275,-118.00705
n61339,33.75212,-118.02449
n61340,33.75394,-118.02449
n61341,33.75188,-118.00705
n61342,33.75134,-118.02449
n61343,33.75146,-118.00703
n61344,33.75204,-118.04248
n61345,33.75949,-118.07766
n61346,33.75951,-118.07498
n61347,33.83821,-118.04588
n61348,33.83806,-118.04588
n61349,33.81979,-118.06325
n61350,33.82407,-118.06329
n61351,33.68166,-118.02878
n61352,33.68295,-118.02496
n61353,33.87495,-117.9411
n61354,33.87503,-117.94194
n61355,33.87489,-117.94014
n61356,33.87483,-117.93956
n61357,33.87445,-117.93756
n61358,33.87462,-117.93814
n61359,33.87473,-117.93861
n61360,33.87355,-117.99973
n61361,33.87358,-117.99828
n61362,33.87534,-117.99831
n61363,33.87387,-117.94193
n61364,33.87393,-117.9353
n61365,33.87404,-117.93677
n61366,33.87396,-117.93309
n61367,33.87396,-117.93181
n61368,33.87395,-117.93089
n61369,33.87396,-117.9287
n61370,33.87397,-117.9265
n61371,33.87399,-117.92432
n61372,33.87497,-117.92432
n61373,33.874,-117.92212
n61374,33.87402,-117.91977
n61375,33.87403,-117.91649
n61376,33.87404,-117.91548
n61377,33.87404,-117.91414
n61378,33.87404,-117.91325
n61379,33.87404,-117.91295
n61380,33.87407,-117.91189
n61381,33.87409,-117.91149
n61382,33.87409,-117.91079
n61383,33.87409,-117.91001
n61384,33.87409,-117.90971
n61385,33.87409,-117.9086
n61386,33.87409,-117.90698
n61387,33.87412,-117.90431
n61388,33.87413,-117.90248
n61389,33.87413,-117.90161
n61390,33.87413,-117.89981
n61391,33.87423,-117.88953
n61392,33.87769,-117.88957
n61393,33.87426,-117.88597
n61394,33.87426,-117.88416
n61395,33.87416,-117.89824
n61396,33.87423,-117.89366
n61397,33.8742,-117.89597
n61398,33.8742,-117.89662
n61399,33.87404,-117.8797
n61400,33.87413,-117.88014
n61401,33.87418,-117.88048
n61402,33.87425,-117.88091
n61403,33.87388,-117.87897
n61404,33.87477,-117.87866
n61405,33.87338,-117.92432
n61406,33.8748,-117.80206
n61407,33.87498,-117.80196
n61408,33.87556,-117.80182
n61409,33.87445,-117.82602
n61410,33.87616,-117.82605
n61411,33.87357,-117.87741
n61412,33.87329,-117.90697
n61413,33.87445,-117.81599
n61414,33.875,-117.81601
n61415,33.87341,-117.87659
n61416,33.87448,-117.80247
n61417,33.87219,-117.96823
n61418,33.87231,-117.96823
n61419,33.87367,-117.9683
n61420,33.87175,-117.99825
n61421,33.87469,-117.76166
n61422,33.87489,-117.7598
n61423,33.87509,-117.75902
n61424,33.87387,-117.82602
n61425,33.87413,-117.80281
n61426,33.87482,-117.80444
n61427,33.87532,-117.80548
n61428,33.87321,-117.8746
n61429,33.87337,-117.86217
n61430,33.87498,-117.86183
n61431,33.87582,-117.86182
n61432,33.87645,-117.86198
n61433,33.87245,-117.9243
n61434,33.87218,-117.94189
n61435,33.873,-117.87363
n61436,33.87254,-117.90695
n61437,33.87427,-117.76544
n61438,33.87451,-117.76389
n61439,33.87274,-117.87929
n61440,33.87277,-117.87248
n61441,33.87411,-117.80426
n61442,33.87343,-117.80342
n61443,33.87254,-117.8714
n61444,33.87231,-117.87036
n61445,33.87306,-117.80368
n61446,33.87347,-117.76849
n61447,33.87361,-117.7682
n61448,33.87402,-117.76677
n61449,33.87207,-117.88011
n61450,33.87143,-117.9243
n61451,33.872,-117.88047
n61452,33.87206,-117.86913
n61453,33.8736,-117.75731
n61454,33.87338,-117.75829
n61455,33.87364,-117.7569
n61456,33.87363,-117.7565
n61457,33.87355,-117.75568
n61458,33.8726,-117.80386
n61459,33.86992,-117.99821
n61460,33.86993,-117.99701
n61461,33.86993,-117.9959
n61462,33.86995,-117.99478
n61463,33.86995,-117.99384
n61464,33.87231,-117.81618
n61465,33.87265,-117.81604
n61466,33.87302,-117.81595
n61467,33.86998,-117.99164
n61468,33.87,-117.98952
n61469,33.87004,-117.985
n61470,33.87138,-117.98506
n61471,33.87178,-117.98514
n61472,33.87006,-117.98219
n61473,33.87009,-117.98019
n61474,33.87006,-117.98242
n61475,33.87009,-117.98004
n61476,33.87279,-117.77165
n61477,33.87314,-117.77194
n61478,33.87332,-117.77205
n61479,33.8739,-117.77226
n61480,33.87502,-117.77243
n61481,33.87537,-117.77245
n61482,33.87602,-117.77237
n61483,33.8701,-117.97928
n61484,33.8701,-117.97829
n61485,33.8701,-117.97733
n61486,33.87012,-117.97639
n61487,33.8701,-117.97562
n61488,33.87013,-117.97496
n61489,33.87013,-117.9736
n61490,33.87014,-117.97252
n61491,33.87014,-117.97102
n61492,33.87007,-117.96815
n61493,33.87014,-117.97076
n61494,33.87288,-117.76003
n61495,33.87152,-117.86606
n61496,33.87011,-117.96304
n61497,33.87013,-117.95942
n61498,33.87224,-117.80052
n61499,33.8737,-117.80319
n61500,33.87216,-117.80063
n61501,33.87408,-117.8038
n61502,33.8743,-117.80414
n61503,33.87015,-117.95279
n61504,33.87017,-117.95064
n61505,33.87123,-117.87973
n61506,33.87021,-117.94741
n61507,33.87022,-117.94623
n61508,33.87022,-117.94507
n61509,33.87024,-117.94301
n61510,33.87024,-117.9419
n61511,33.87024,-117.94078
n61512,33.87026,-117.93948
n61513,33.87027,-117.93752
n61514,33.87031,-117.93527
n61515,33.87031,-117.93489
n61516,33.87032,-117.93302
n61517,33.87032,-117.93138
n61518,33.87032,-117.93091
n61519,33.87032,-117.92865
n61520,33.87035,-117.92651
n61521,33.87123,-117.86407
n61522,33.87037,-117.92431
n61523,33.87045,-117.92204
n61524,33.87048,-117.91977
n61525,33.8705,-117.91759
n61526,33.87051,-117.91542
n61527,33.87053,-117.91408
n61528,33.87054,-117.91287
n61529,33.87054,-117.91202
n61530,33.87054,-117.9118
n61531,33.87054,-117.91072
n61532,33.87054,-117.91016
n61533,33.87054,-117.90964
n61534,33.87056,-117.90802
n61535,33.87056,-117.90692
n61536,33.87057,-117.90434
n61537,33.87125,-117.85512
n61538,33.87137,-117.85596
n61539,33.87141,-117.85667
n61540,33.87141,-117.85745
n61541,33.87132,-117.85847
n61542,33.87059,-117.90161
n61543,33.87213,-117.78168
n61544,33.87347,-117.78296
n61545,33.8739,-117.78329
n61546,33.875,-117.78384
n61547,33.87074,-117.88947
n61548,33.87186,-117.88948
n61549,33.87073,-117.8911
n61550,33.87071,-117.89185
n61551,33.87068,-117.89337
n61552,33.87065,-117.8956
n61553,33.87062,-117.89818
n61554,33.87061,-117.89917
n61555,33.87109,-117.86017
n61556,33.8708,-117.87987
n61557,33.87123,-117.87999
n61558,33.87173,-117.88008
n61559,33.87177,-117.80379
n61560,33.87228,-117.80388
n61561,33.87102,-117.86261
n61562,33.87215,-117.7711
n61563,33.87248,-117.77063
n61564,33.87308,-117.76944
n61565,33.87216,-117.7626
n61566,33.87073,-117.8528
n61567,33.87117,-117.88032
n61568,33.87019,-117.88004
n61569,33.86857,-118.00015
n61570,33.86909,-118.00098
n61571,33.86862,-117.99818
n61572,33.86903,-117.99821
n61573,33.86867,-117.9938
n61574,33.86984,-117.90689
n61575,33.86931,-117.94185
n61576,33.86871,-117.985
n61577,33.86951,-117.9243
n61578,33.86868,-117.97636
n61579,33.86848,-117.985
n61580,33.86853,-117.97636
n61581,33.87103,-117.78053
n61582,33.86819,-118.0005
n61583,33.86812,-118.00064
n61584,33.86809,-118.00089
n61585,33.8701,-117.84993
n61586,33.87033,-117.85063
n61587,33.86984,-117.86284
n61588,33.86949,-117.88945
n61589,33.86911,-117.90689
n61590,33.86758,-117.99817
n61591,33.87144,-117.76524
n61592,33.87047,-117.76866
n61593,33.87003,-117.80389
n61594,33.87068,-117.80377
n61595,33.87115,-117.80371
n61596,33.86882,-117.88943
n61597,33.86931,-117.84271
n61598,33.87099,-117.84286
n61599,33.86725,-117.99759
n61600,33.86703,-117.99811
n61601,33.86716,-117.99793
n61602,33.86722,-117.9978
n61603,33.86845,-117.90689
n61604,33.86725,-117.99379
n61605,33.86729,-117.97636
n61606,33.86685,-117.99875
n61607,33.86749,-117.99974
n61608,33.86786,-118.0002
n61609,33.868,-118.00031
n61610,33.86816,-118.00033
n61611,33.86795,-118.00087
n61612,33.86969,-117.77962
n61613,33.87006,-117.7798
n61614,33.87044,-117.78004
n61615,33.86827,-117.88942
n61616,33.8685,-117.8699
n61617,33.86861,-117.86916
n61618,33.86859,-117.86751
n61619,33.86836,-117.88058
n61620,33.87019,-117.88004
n61621,33.87057,-117.87993
n61622,33.8708,-117.87987
n61623,33.86848,-117.8651
n61624,33.86896,-117.826
n61625,33.87059,-117.82602
n61626,33.86917,-117.80411
n61627,33.86841,-117.86311
n61628,33.86856,-117.86308
n61629,33.86748,-117.9243
n61630,33.86836,-117.9243
n61631,33.86847,-117.9243
n61632,33.86813,-117.84262
n61633,33.86766,-117.90688
n61634,33.86824,-117.85899
n61635,33.86806,-117.87169
n61636,33.86515,-117.99375
n61637,33.86636,-117.99377
n61638,33.86641,-117.98499
n61639,33.86647,-117.97635
n61640,33.86708,-117.9243
n61641,33.86819,-117.83963
n61642,33.86823,-117.83708
n61643,33.86803,-117.85025
n61644,33.86807,-117.85007
n61645,33.86795,-117.85199
n61646,33.86795,-117.85103
n61647,33.8667,-117.94183
n61648,33.86829,-117.94183
n61649,33.86813,-117.83003
n61650,33.86827,-117.83131
